1.108689422607421875e+02 1.686668395996093750e+01 4.980004501342773438e+01 1.364133422851562500e+03 1.613866821289062500e+03 9.179333496093750000e+02 8.310216064453125000e+02 1.239999961853027344e+01 8.632666625976562500e+02 3.789660339355468750e+02 1.635866699218750000e+03 8.922666625976562500e+02 4.750000000000000000e+02 3.382666625976562500e+02 9.933338165283203125e+00 1.411333984375000000e+03 2.006666717529296875e+02 7.528666992187500000e+02 1.870666656494140625e+02 1.426000061035156250e+02 8.354000244140625000e+02 1.098666625976562500e+03 4.919333190917968750e+02 4.658666687011718750e+02 4.387333374023437500e+02 5.618666381835937500e+02 7.443333740234375000e+02 1.009333374023437500e+03 5.557333374023437500e+02 2.536666717529296875e+02 4.198000183105468750e+02 1.358000030517578125e+02 2.866666564941406250e+02 6.366666793823242188e+01 2.173333740234375000e+02 3.289053649902343750e+02 1.741333312988281250e+02 3.969333190917968750e+02 4.302666625976562500e+02 3.603335266113281250e+02 1.758000030517578125e+02 4.833333435058593750e+02 1.516733398437500000e+03 6.352666625976562500e+02 6.700667114257812500e+02 1.640000000000000000e+02 1.867333374023437500e+02 5.882999877929687500e+02 2.930666809082031250e+02 5.500000000000000000e+01 3.523333435058593750e+02 6.573332977294921875e+01 6.507333374023437500e+02 4.593333435058593750e+01 1.898000030517578125e+02 6.425333251953125000e+02 1.051333312988281250e+02 2.136666717529296875e+02 7.206666564941406250e+01 7.026667022705078125e+01 5.057333374023437500e+02 7.401333618164062500e+02 1.240000247955322266e+01 4.529720764160156250e+02 7.793333435058593750e+01 2.786666679382324219e+01 3.946668624877929688e+01 2.786666679382324219e+01 4.564000244140625000e+02 3.733333206176757812e+01 9.859999847412109375e+01 2.886666679382324219e+01 6.206666564941406250e+01 2.022000274658203125e+02 1.306666717529296875e+02 2.436000061035156250e+02 8.240014648437500000e+01 1.012000045776367188e+02 3.103333435058593750e+02 3.792666625976562500e+02 2.274666595458984375e+02 1.744666748046875000e+02 7.333333492279052734e+00 4.913333511352539062e+01 2.480000114440917969e+01 7.760001373291015625e+01 1.151570281982421875e+02 1.121999969482421875e+02 8.553339385986328125e+01 6.293334197998046875e+01 3.322702941894531250e+02 6.466666870117187500e+02 2.140005950927734375e+02 1.249333343505859375e+02 5.900000762939453125e+01 1.149333343505859375e+02 1.964666748046875000e+02 1.673066650390625000e+03 8.933333587646484375e+01 1.161333389282226562e+02
1.108667068481445312e+02 1.686667823791503906e+01 4.979999923706054688e+01 1.364133422851562500e+03 2.512991455078125000e+03 9.179333496093750000e+02 3.874093933105468750e+02 1.240000057220458984e+01 8.632666625976562500e+02 3.625333251953125000e+02 1.635866821289062500e+03 8.922667236328125000e+02 4.750001220703125000e+02 3.382666625976562500e+02 9.933338165283203125e+00 1.411333374023437500e+03 2.006666717529296875e+02 7.528666992187500000e+02 1.870667572021484375e+02 1.426000061035156250e+02 8.354000854492187500e+02 1.098666625976562500e+03 4.919333801269531250e+02 4.658666687011718750e+02 4.387333374023437500e+02 5.618666381835937500e+02 7.443333129882812500e+02 1.009333374023437500e+03 5.557333374023437500e+02 2.536666717529296875e+02 4.198000183105468750e+02 1.358000030517578125e+02 2.866666870117187500e+02 6.366667938232421875e+01 2.173333282470703125e+02 2.505337524414062500e+02 1.741333312988281250e+02 3.969333190917968750e+02 4.302666625976562500e+02 3.603333435058593750e+02 1.758000030517578125e+02 4.833335876464843750e+02 1.516733398437500000e+03 6.352666625976562500e+02 6.700666503906250000e+02 1.640000000000000000e+02 1.867333374023437500e+02 5.882672119140625000e+02 2.930666809082031250e+02 5.500000000000000000e+01 3.525762329101562500e+02 6.573337554931640625e+01 6.507333374023437500e+02 4.593334960937500000e+01 1.898000030517578125e+02 6.425333862304687500e+02 1.051333312988281250e+02 2.136666717529296875e+02 7.206667327880859375e+01 7.026667022705078125e+01 5.057333374023437500e+02 7.401334228515625000e+02 1.240000057220458984e+01 3.930667724609375000e+02 7.793334960937500000e+01 2.786671447753906250e+01 3.946668243408203125e+01 2.786666679382324219e+01 4.564000244140625000e+02 3.733333206176757812e+01 9.859999847412109375e+01 2.886666679382324219e+01 6.206666946411132812e+01 2.021999969482421875e+02 1.306667175292968750e+02 2.436000061035156250e+02 8.240000152587890625e+01 1.011999969482421875e+02 3.103333740234375000e+02 3.792666625976562500e+02 2.274666595458984375e+02 1.744666748046875000e+02 7.333333969116210938e+00 4.913333511352539062e+01 2.480000114440917969e+01 7.759999847412109375e+01 1.018000030517578125e+02 1.122000045776367188e+02 8.553343963623046875e+01 6.293333435058593750e+01 3.322666625976562500e+02 6.466666870117187500e+02 2.584495849609375000e+02 1.249333419799804688e+02 5.900000000000000000e+01 1.149333343505859375e+02 1.964666748046875000e+02 1.673067749023437500e+03 8.933333587646484375e+01 1.161333312988281250e+02
1.108666839599609375e+02 1.686666679382324219e+01 4.979999923706054688e+01 1.364133300781250000e+03 1.613866699218750000e+03 9.179333496093750000e+02 3.875844421386718750e+02 1.239999961853027344e+01 8.632666625976562500e+02 3.625984497070312500e+02 1.635866699218750000e+03 8.922666625976562500e+02 4.750000000000000000e+02 3.382666625976562500e+02 9.933333396911621094e+00 1.411333374023437500e+03 2.006666717529296875e+02 7.528666381835937500e+02 1.870666656494140625e+02 1.426000061035156250e+02 8.354000244140625000e+02 1.098666625976562500e+03 4.919333190917968750e+02 4.658666687011718750e+02 4.387333374023437500e+02 5.618666381835937500e+02 7.443333129882812500e+02 1.009333312988281250e+03 5.557333374023437500e+02 2.536666717529296875e+02 4.197999877929687500e+02 1.358000030517578125e+02 2.866666564941406250e+02 6.366666793823242188e+01 2.173333282470703125e+02 2.506706237792968750e+02 1.741333312988281250e+02 3.969333190917968750e+02 4.302666625976562500e+02 3.603333435058593750e+02 1.758000030517578125e+02 4.833333435058593750e+02 1.516733398437500000e+03 6.352666625976562500e+02 6.700666503906250000e+02 1.640000000000000000e+02 1.867333374023437500e+02 5.882673339843750000e+02 2.930666809082031250e+02 5.500000000000000000e+01 3.523333435058593750e+02 6.573332977294921875e+01 6.507333374023437500e+02 4.593333435058593750e+01 1.898000030517578125e+02 6.425333251953125000e+02 1.051333312988281250e+02 2.136666717529296875e+02 7.206666564941406250e+01 7.026667022705078125e+01 5.057333374023437500e+02 7.401333618164062500e+02 1.239999961853027344e+01 8.207776489257812500e+02 7.793333435058593750e+01 2.786666679382324219e+01 3.946667098999023438e+01 2.786666679382324219e+01 4.563999938964843750e+02 3.733333206176757812e+01 9.859999847412109375e+01 2.886666679382324219e+01 6.206666564941406250e+01 2.021999969482421875e+02 1.306666717529296875e+02 2.436000061035156250e+02 8.240000152587890625e+01 1.011999969482421875e+02 3.103333435058593750e+02 3.792666625976562500e+02 2.274666595458984375e+02 1.744666595458984375e+02 7.333333492279052734e+00 4.913333511352539062e+01 2.479999923706054688e+01 7.759999847412109375e+01 1.018291091918945312e+02 1.121999969482421875e+02 8.553333282470703125e+01 6.293333435058593750e+01 3.322666931152343750e+02 6.466666870117187500e+02 2.140000610351562500e+02 1.249333343505859375e+02 5.900000000000000000e+01 1.149333343505859375e+02 1.964666595458984375e+02 1.673066650390625000e+03 8.933333587646484375e+01 1.161333312988281250e+02
1.108870773315429688e+02 1.686666679382324219e+01 4.980002593994140625e+01 1.364133422851562500e+03 1.613925415039062500e+03 9.179334106445312500e+02 3.887303771972656250e+02 1.239999961853027344e+01 8.632671508789062500e+02 3.628569641113281250e+02 1.635866699218750000e+03 8.922666625976562500e+02 4.750000000000000000e+02 3.382667236328125000e+02 9.934140205383300781e+00 1.411333496093750000e+03 2.006667327880859375e+02 7.528668212890625000e+02 1.870675506591796875e+02 1.426000518798828125e+02 8.354000244140625000e+02 1.098666992187500000e+03 4.919333496093750000e+02 4.658666687011718750e+02 4.387334289550781250e+02 5.618666992187500000e+02 7.443335571289062500e+02 1.009333557128906250e+03 5.557333984375000000e+02 2.536667938232421875e+02 4.198000793457031250e+02 1.358000335693359375e+02 2.866666564941406250e+02 6.366666793823242188e+01 2.173335418701171875e+02 2.509129791259765625e+02 1.741333770751953125e+02 3.969333496093750000e+02 4.302667541503906250e+02 3.603333435058593750e+02 1.758000335693359375e+02 4.833333435058593750e+02 1.516734008789062500e+03 6.352669067382812500e+02 6.700667724609375000e+02 1.640001373291015625e+02 1.867333984375000000e+02 5.887460327148437500e+02 2.930667114257812500e+02 5.500002288818359375e+01 3.523333740234375000e+02 6.573338317871093750e+01 6.507334594726562500e+02 4.593333435058593750e+01 1.898000640869140625e+02 6.425333251953125000e+02 1.051333541870117188e+02 2.136667175292968750e+02 7.206666564941406250e+01 7.026668548583984375e+01 5.057333984375000000e+02 7.401333618164062500e+02 1.240000057220458984e+01 6.787517089843750000e+02 7.793338775634765625e+01 2.786666679382324219e+01 4.067796707153320312e+01 2.786667633056640625e+01 4.564001464843750000e+02 3.733334350585937500e+01 9.860005950927734375e+01 2.886667251586914062e+01 6.206669235229492188e+01 2.022000122070312500e+02 1.306679229736328125e+02 2.436000061035156250e+02 8.240002441406250000e+01 1.012000198364257812e+02 3.103918457031250000e+02 3.792667541503906250e+02 2.274666900634765625e+02 1.744668273925781250e+02 7.333333492279052734e+00 4.913334274291992188e+01 2.480001449584960938e+01 7.760003662109375000e+01 1.018372879028320312e+02 1.122001342773437500e+02 8.554021453857421875e+01 6.293333435058593750e+01 3.322669982910156250e+02 6.466666870117187500e+02 2.565051269531250000e+02 1.249333343505859375e+02 5.900006103515625000e+01 1.149333648681640625e+02 1.964667358398437500e+02 1.673066650390625000e+03 8.933337402343750000e+01 1.161333694458007812e+02
1.108666992187500000e+02 1.686666679382324219e+01 4.980002212524414062e+01 1.364133422851562500e+03 1.613867797851562500e+03 9.179334716796875000e+02 3.868000183105468750e+02 1.240000057220458984e+01 8.632669067382812500e+02 3.625333251953125000e+02 1.635866821289062500e+03 8.922667846679687500e+02 4.750003356933593750e+02 3.382669067382812500e+02 9.941863059997558594e+00 1.411333374023437500e+03 2.006666870117187500e+02 7.528667602539062500e+02 2.066451721191406250e+02 1.426000366210937500e+02 8.354002685546875000e+02 1.098666870117187500e+03 4.919363708496093750e+02 4.658667907714843750e+02 4.387334289550781250e+02 5.618688964843750000e+02 7.443334350585937500e+02 1.009334228515625000e+03 5.557333984375000000e+02 2.536667327880859375e+02 4.198000793457031250e+02 1.358001708984375000e+02 3.226810913085937500e+02 6.366778945922851562e+01 2.173333435058593750e+02 2.505333404541015625e+02 1.741333465576171875e+02 3.969344177246093750e+02 4.302668151855468750e+02 3.603333435058593750e+02 1.758000183105468750e+02 4.833333435058593750e+02 1.516733642578125000e+03 6.352674560546875000e+02 6.700667724609375000e+02 1.658706054687500000e+02 1.867333831787109375e+02 5.882781982421875000e+02 2.930667114257812500e+02 5.500001907348632812e+01 3.523432006835937500e+02 6.663595581054687500e+01 6.507333984375000000e+02 4.593468093872070312e+01 1.898002014160156250e+02 6.425333862304687500e+02 1.051333465576171875e+02 2.136667175292968750e+02 7.206674957275390625e+01 7.026669311523437500e+01 5.057333984375000000e+02 7.401369628906250000e+02 1.240000057220458984e+01 3.930666809082031250e+02 7.793448638916015625e+01 3.056853675842285156e+01 3.946670913696289062e+01 2.786668777465820312e+01 4.564006347656250000e+02 3.733333969116210938e+01 9.860007476806640625e+01 2.886667633056640625e+01 6.206668472290039062e+01 2.021999969482421875e+02 1.469986877441406250e+02 2.436019592285156250e+02 8.240000152587890625e+01 1.012000122070312500e+02 3.110903320312500000e+02 3.792667236328125000e+02 2.274671783447265625e+02 1.808851623535156250e+02 7.333333492279052734e+00 4.913335418701171875e+01 2.480001640319824219e+01 7.760141754150390625e+01 1.018000030517578125e+02 1.258762435913085938e+02 8.557557678222656250e+01 6.293333435058593750e+01 3.322667236328125000e+02 6.466666870117187500e+02 2.140008544921875000e+02 1.249333343505859375e+02 5.900001907348632812e+01 1.149333648681640625e+02 1.964667968750000000e+02 1.673066650390625000e+03 8.933336639404296875e+01 1.161333618164062500e+02
1.108667678833007812e+02 1.686669921875000000e+01 4.980235290527343750e+01 1.364135986328125000e+03 1.615771972656250000e+03 9.179334106445312500e+02 3.868025817871093750e+02 1.260529899597167969e+01 8.632670288085937500e+02 3.625333251953125000e+02 1.636009521484375000e+03 8.925454711914062500e+02 5.140554199218750000e+02 3.382666931152343750e+02 9.935893058776855469e+00 1.411333496093750000e+03 2.006667327880859375e+02 7.528671264648437500e+02 1.870667266845703125e+02 1.426000518798828125e+02 8.359655151367187500e+02 1.098666992187500000e+03 6.313972778320312500e+02 4.667090759277343750e+02 4.387334289550781250e+02 5.618675537109375000e+02 7.443334350585937500e+02 1.009334533691406250e+03 5.557333984375000000e+02 2.536666870117187500e+02 4.198001098632812500e+02 1.358000488281250000e+02 2.866745910644531250e+02 6.427559661865234375e+01 2.173333435058593750e+02 2.505333862304687500e+02 1.741334075927734375e+02 3.969339294433593750e+02 4.302667236328125000e+02 3.603333435058593750e+02 1.758000488281250000e+02 4.905884704589843750e+02 1.516733886718750000e+03 6.352667846679687500e+02 6.700673828125000000e+02 1.640000152587890625e+02 1.867333679199218750e+02 5.882687377929687500e+02 2.930666809082031250e+02 5.500000762939453125e+01 3.860042114257812500e+02 6.573468780517578125e+01 6.507335815429687500e+02 4.619438552856445312e+01 1.898001251220703125e+02 6.425534057617187500e+02 1.051333465576171875e+02 2.136667022705078125e+02 7.211633300781250000e+01 7.026667022705078125e+01 5.057336425781250000e+02 8.755791015625000000e+02 1.240000438690185547e+01 3.930666809082031250e+02 7.793354034423828125e+01 2.786670112609863281e+01 3.946768569946289062e+01 2.786667060852050781e+01 4.564003906250000000e+02 3.733334350585937500e+01 9.860005950927734375e+01 2.886668777465820312e+01 6.206669235229492188e+01 2.021999969482421875e+02 1.306666870117187500e+02 2.452369995117187500e+02 8.240000152587890625e+01 1.012000122070312500e+02 3.103335266113281250e+02 3.792668762207031250e+02 2.274668884277343750e+02 1.744667053222656250e+02 7.340942859649658203e+00 4.913333511352539062e+01 2.480000686645507812e+01 7.759999847412109375e+01 1.018000030517578125e+02 1.122000122070312500e+02 8.553622436523437500e+01 6.293333435058593750e+01 3.322685241699218750e+02 6.466670532226562500e+02 2.140987243652343750e+02 1.249581069946289062e+02 5.900000762939453125e+01 1.149333419799804688e+02 1.964667053222656250e+02 1.674847900390625000e+03 8.933334350585937500e+01 1.161333694458007812e+02
1.108666687011718750e+02 1.686666679382324219e+01 4.980000305175781250e+01 1.364133422851562500e+03 1.613866943359375000e+03 9.179333496093750000e+02 3.867999877929687500e+02 1.240001869201660156e+01 8.632668457031250000e+02 3.625333251953125000e+02 1.635867797851562500e+03 8.922686157226562500e+02 4.751370544433593750e+02 3.382666625976562500e+02 9.933343887329101562e+00 1.411333618164062500e+03 2.006666717529296875e+02 7.528666992187500000e+02 1.870667266845703125e+02 1.426000061035156250e+02 8.354107666015625000e+02 1.098666748046875000e+03 5.173283081054687500e+02 5.267083740234375000e+02 4.387333679199218750e+02 5.618702392578125000e+02 7.443333740234375000e+02 1.009333740234375000e+03 5.557333374023437500e+02 2.536666717529296875e+02 4.198000183105468750e+02 1.358000183105468750e+02 2.867145080566406250e+02 6.368814086914062500e+01 2.173333740234375000e+02 2.505333404541015625e+02 1.741333312988281250e+02 3.969365234375000000e+02 4.302666931152343750e+02 3.603333740234375000e+02 1.758000030517578125e+02 4.833341674804687500e+02 1.516733520507812500e+03 6.352667236328125000e+02 6.700667724609375000e+02 1.640000305175781250e+02 1.867333374023437500e+02 5.882672729492187500e+02 2.930666809082031250e+02 5.500000381469726562e+01 3.523358154296875000e+02 6.574676513671875000e+01 6.507333374023437500e+02 4.593484497070312500e+01 1.898000335693359375e+02 6.425333862304687500e+02 1.051333389282226562e+02 2.136666717529296875e+02 7.206845855712890625e+01 7.026667022705078125e+01 5.057333374023437500e+02 7.687418212890625000e+02 1.240000057220458984e+01 3.930666809082031250e+02 7.793334197998046875e+01 2.786670684814453125e+01 3.946670150756835938e+01 2.786666679382324219e+01 4.564000244140625000e+02 3.733333587646484375e+01 9.860000610351562500e+01 2.886666679382324219e+01 6.206667327880859375e+01 2.022000274658203125e+02 1.306667327880859375e+02 3.198321838378906250e+02 8.240000152587890625e+01 1.012000045776367188e+02 3.103721313476562500e+02 3.792666625976562500e+02 2.274667358398437500e+02 1.744667510986328125e+02 7.333374500274658203e+00 4.913333511352539062e+01 2.480000114440917969e+01 7.759999847412109375e+01 1.018000030517578125e+02 1.122000656127929688e+02 8.553338623046875000e+01 6.293333435058593750e+01 3.322667541503906250e+02 6.466666870117187500e+02 2.140000305175781250e+02 1.249335937500000000e+02 5.900000381469726562e+01 1.149333343505859375e+02 1.964666748046875000e+02 1.673067749023437500e+03 8.933333587646484375e+01 1.161333389282226562e+02
1.351065673828125000e+02 1.686667060852050781e+01 4.980017471313476562e+01 1.364133300781250000e+03 1.613866699218750000e+03 9.179333496093750000e+02 3.868000793457031250e+02 1.239999961853027344e+01 8.632666625976562500e+02 3.625336303710937500e+02 1.635866699218750000e+03 8.922666625976562500e+02 4.750000000000000000e+02 3.382666625976562500e+02 9.933341026306152344e+00 1.411333374023437500e+03 2.006666717529296875e+02 7.528666381835937500e+02 1.870666656494140625e+02 1.426000061035156250e+02 8.354000244140625000e+02 1.098666625976562500e+03 4.919333190917968750e+02 4.658666687011718750e+02 4.387333374023437500e+02 5.618666381835937500e+02 7.443333129882812500e+02 1.009333312988281250e+03 5.557333374023437500e+02 2.536666717529296875e+02 4.197999877929687500e+02 1.358000030517578125e+02 2.866666564941406250e+02 6.366666793823242188e+01 2.173333282470703125e+02 2.521439361572265625e+02 1.741333312988281250e+02 3.969333190917968750e+02 4.302666625976562500e+02 3.603333435058593750e+02 1.758000030517578125e+02 4.833333435058593750e+02 1.516733276367187500e+03 6.352666625976562500e+02 6.700666503906250000e+02 1.640000000000000000e+02 1.867333374023437500e+02 5.882666625976562500e+02 2.930666809082031250e+02 5.500000000000000000e+01 3.523333435058593750e+02 6.573332977294921875e+01 6.507333374023437500e+02 4.593333435058593750e+01 1.898000030517578125e+02 6.425333251953125000e+02 1.051333312988281250e+02 2.136666717529296875e+02 7.206666564941406250e+01 7.026667022705078125e+01 5.057333374023437500e+02 7.401333618164062500e+02 1.239999961853027344e+01 3.930666809082031250e+02 7.793333435058593750e+01 2.786666679382324219e+01 3.946666717529296875e+01 2.786666679382324219e+01 4.563999938964843750e+02 3.733333206176757812e+01 9.859999847412109375e+01 2.886666679382324219e+01 6.206666564941406250e+01 2.021999969482421875e+02 1.306666717529296875e+02 2.436000061035156250e+02 8.240000152587890625e+01 1.011999969482421875e+02 3.103333435058593750e+02 3.792666625976562500e+02 2.274666595458984375e+02 1.744666595458984375e+02 7.333333492279052734e+00 4.913333511352539062e+01 2.479999923706054688e+01 7.759999847412109375e+01 1.018002853393554688e+02 1.121999969482421875e+02 8.553333282470703125e+01 6.293333435058593750e+01 5.120171508789062500e+02 6.466666870117187500e+02 2.140000305175781250e+02 1.249333343505859375e+02 5.900000000000000000e+01 1.149333343505859375e+02 1.964666595458984375e+02 1.673066772460937500e+03 8.933333587646484375e+01 1.161333312988281250e+02
1.108680572509765625e+02 1.686695098876953125e+01 4.980126190185546875e+01 1.364136474609375000e+03 1.613868896484375000e+03 9.179378662109375000e+02 3.880123291015625000e+02 1.240000247955322266e+01 8.632735595703125000e+02 6.745994262695312500e+02 1.635869262695312500e+03 8.922682495117187500e+02 4.750001220703125000e+02 3.382678833007812500e+02 9.933408737182617188e+00 1.411755249023437500e+03 2.006672515869140625e+02 7.528699340820312500e+02 1.870703125000000000e+02 1.426006164550781250e+02 8.354010620117187500e+02 1.098673339843750000e+03 4.919334411621093750e+02 4.658724060058593750e+02 4.387361450195312500e+02 5.618674926757812500e+02 7.443374023437500000e+02 1.009338562011718750e+03 5.557356567382812500e+02 2.536690826416015625e+02 4.198018493652343750e+02 1.358008117675781250e+02 2.866666870117187500e+02 6.366666793823242188e+01 2.174012908935546875e+02 2.506798706054687500e+02 1.741337890625000000e+02 3.969335937500000000e+02 4.302687988281250000e+02 3.608913269042968750e+02 1.758005218505859375e+02 4.833335266113281250e+02 1.516751098632812500e+03 6.352699584960937500e+02 6.700687255859375000e+02 1.640010528564453125e+02 1.867339172363281250e+02 5.887313842773437500e+02 2.930685424804687500e+02 5.500047683715820312e+01 3.523338012695312500e+02 6.573339080810546875e+01 6.507390747070312500e+02 4.593333816528320312e+01 1.898012847900390625e+02 6.425354003906250000e+02 1.051338577270507812e+02 2.136679534912109375e+02 7.206669616699218750e+01 7.026714324951171875e+01 5.057376098632812500e+02 7.401334838867187500e+02 1.240018177032470703e+01 4.138288269042968750e+02 7.793424224853515625e+01 2.786667633056640625e+01 3.947656631469726562e+01 2.786684799194335938e+01 4.564017333984375000e+02 3.733354568481445312e+01 9.860047149658203125e+01 2.886745452880859375e+01 6.206688690185546875e+01 2.022425231933593750e+02 1.306734161376953125e+02 2.436002197265625000e+02 8.246041870117187500e+01 1.012003402709960938e+02 3.103522033691406250e+02 3.792679138183593750e+02 2.274675292968750000e+02 1.744691314697265625e+02 7.333346843719482422e+00 4.913360595703125000e+01 2.480011558532714844e+01 7.760025787353515625e+01 1.056496429443359375e+02 1.122015838623046875e+02 8.553454589843750000e+01 6.294744491577148438e+01 3.322763061523437500e+02 6.466687622070312500e+02 2.140025787353515625e+02 1.249335327148437500e+02 5.900234603881835938e+01 1.149338150024414062e+02 1.964675750732421875e+02 1.673069335937500000e+03 8.933393096923828125e+01 1.161340255737304688e+02
1.108667068481445312e+02 1.686752510070800781e+01 4.980000686645507812e+01 1.364133544921875000e+03 1.613866821289062500e+03 9.179334106445312500e+02 3.868072814941406250e+02 1.240000724792480469e+01 8.632667236328125000e+02 3.625547180175781250e+02 1.635867553710937500e+03 8.922674560546875000e+02 4.750007324218750000e+02 3.382666931152343750e+02 9.933333396911621094e+00 1.500736572265625000e+03 2.006666870117187500e+02 7.528666992187500000e+02 1.870666656494140625e+02 1.426000061035156250e+02 8.354007568359375000e+02 1.098666748046875000e+03 4.919335632324218750e+02 4.658669738769531250e+02 4.387333679199218750e+02 5.618668823242187500e+02 7.443333740234375000e+02 1.009333374023437500e+03 5.557333984375000000e+02 2.536667022705078125e+02 4.198000183105468750e+02 1.358000183105468750e+02 2.866666564941406250e+02 6.366668701171875000e+01 2.201673126220703125e+02 2.505354309082031250e+02 1.741333465576171875e+02 3.969335937500000000e+02 4.302666931152343750e+02 3.623166809082031250e+02 1.758000030517578125e+02 4.833346252441406250e+02 1.516733520507812500e+03 6.352667236328125000e+02 6.700667114257812500e+02 1.640000000000000000e+02 1.867333374023437500e+02 5.882682495117187500e+02 2.930666809082031250e+02 5.500001144409179688e+01 3.523333435058593750e+02 6.573363494873046875e+01 6.507334594726562500e+02 4.593344116210937500e+01 1.898000183105468750e+02 6.425356445312500000e+02 1.051333465576171875e+02 2.136667022705078125e+02 7.206670379638671875e+01 7.026667785644531250e+01 5.057333679199218750e+02 7.401334838867187500e+02 1.240002250671386719e+01 3.930685119628906250e+02 7.793334960937500000e+01 2.786667060852050781e+01 3.946678924560546875e+01 2.786666870117187500e+01 4.564000244140625000e+02 3.733333587646484375e+01 9.860000610351562500e+01 2.886674880981445312e+01 6.206666946411132812e+01 2.365202178955078125e+02 1.306666717529296875e+02 2.436000213623046875e+02 9.169283294677734375e+01 1.012000045776367188e+02 3.103340759277343750e+02 3.792666931152343750e+02 2.274676513671875000e+02 1.744666748046875000e+02 7.333425998687744141e+00 4.913333892822265625e+01 2.480000305175781250e+01 7.760031890869140625e+01 1.024432067871093750e+02 1.122000122070312500e+02 8.553334045410156250e+01 7.545392608642578125e+01 3.322667541503906250e+02 6.466676025390625000e+02 2.140000000000000000e+02 1.249339675903320312e+02 5.900000762939453125e+01 1.149333419799804688e+02 1.964666748046875000e+02 1.673084106445312500e+03 8.933334350585937500e+01 1.161333389282226562e+02
